Meta data,
  aggregation method, average
  max retention, 86400
  xFilesFactor, 0.5

Archive 0 info,
  offset, 28
  seconds per point, 1
  points, 86400
  retention, 86400
  size, 1036800

Archive 0 data,
1180, 1513594831,          2
1181, 1513594832,          5
1182, 1513594833,        464
1183, 1513594834,      59077
1184, 1513594835,     234876
1185, 1513594836,          0
1186, 1513594837,          5
1187, 1513594838,       6386
1188, 1513594839,     308067
1189, 1513594840,         40
1190, 1513594841,          8
1191, 1513594842,          9
1192, 1513594843,          4
1193, 1513594844,     170555
1194, 1513594845,          4
1195, 1513594846,     195602
1196, 1513594847,          8
1197, 1513594848,          5
1198, 1513594849,     101972
1199, 1513594850,     305790
1200, 1513594851,         38
1201, 1513594852,          4
1202, 1513594853,          7
1203, 1513594854,          5
1204, 1513594855,     169443
1205, 1513594856,         39
1206, 1513594857,         27
1207, 1513594858,         12
1208, 1513594859,        506
1209, 1513594860,         15
1210, 1513594861,         52
1211, 1513594862,          8
1212, 1513594863,       2886
1213, 1513594864,     112640
1214, 1513594865,     268620
1215, 1513594866,     176794
1216, 1513594867,         30
1217, 1513594868,          2
1218, 1513594869,          1
1219, 1513594870,          1
1220, 1513594871,          1
1221, 1513594872,         35
1222, 1513594873,       7784
1223, 1513594874,     199134
1224, 1513594875,      92564
1225, 1513594876,          6
1226, 1513594877,         39
1227, 1513594878,      72182
1228, 1513594879,     276476
1229, 1513594880,          7
1230, 1513594881,          4
1231, 1513594882,         41
1232, 1513594883,       1669
1233, 1513594884,     193775
1234, 1513594885,         12
1235, 1513594886,         36
1236, 1513594887,         44
1237, 1513594888,       3358
1238, 1513594889,     344391
1239, 1513594890,      58982
1240, 1513594891,          5
1241, 1513594892,          4
1242, 1513594893,         41
1243, 1513594894,          5
1244, 1513594895,       5993
1245, 1513594896,     172513
1246, 1513594897,         26
1247, 1513594898,         50
1248, 1513594899,        382
1249, 1513594900,        378
1250, 1513594901,         12
1251, 1513594902,         12
1252, 1513594903,         45
1253, 1513594904,     142455
1254, 1513594905,     383396
1255, 1513594906,         13
1256, 1513594907,          0
1257, 1513594908,         35
1258, 1513594909,          1
1259, 1513594910,          2
1260, 1513594911,       1238
1261, 1513594912,      51506
1262, 1513594913,     103325
1263, 1513594914,         15
1264, 1513594915,        832
1265, 1513594916,     153065
1266, 1513594917,     147125
1267, 1513594918,      55578
1268, 1513594919,          6
1269, 1513594920,          9
1270, 1513594921,       2000
1271, 1513594922,     240767
1272, 1513594923,     162816
1273, 1513594924,          4
1274, 1513594925,          4
1275, 1513594926,          7
1276, 1513594927,        644
1277, 1513594928,     200742
1278, 1513594929,          4
1279, 1513594930,         11
1280, 1513594931,         13
1281, 1513594932,     199862
1282, 1513594933,     132757
1283, 1513594934,     119271
1284, 1513594935,          5
1285, 1513594936,          3
1286, 1513594937,          5
1287, 1513594938,          2
1288, 1513594939,     260694
1289, 1513594940,          1
1290, 1513594941,          0
1291, 1513594942,          3
1292, 1513594943,     176669
1293, 1513594944,     278745
1294, 1513594945,          0
1295, 1513594946,          2
1296, 1513594947,          7
1297, 1513594948,          4
1298, 1513594949,     155141
1299, 1513594950,      48112
1300, 1513594951,         21
1301, 1513594952,         15
1302, 1513594953,         67
1303, 1513594954,         52
1304, 1513594955,         25
1305, 1513594956,         14
1306, 1513594957,       2231
1307, 1513594958,     202415
1308, 1513594959,     329115
1309, 1513594960,         43
1310, 1513594961,      25439
1311, 1513594962,         22
1312, 1513594963,          4
1313, 1513594964,          4
1314, 1513594965,         39
1315, 1513594966,          5
1316, 1513594967,         35
1317, 1513594968,       3981
1318, 1513594969,     301425
1319, 1513594970,     110638
1320, 1513594971,          7
1321, 1513594972,       3780
1322, 1513594973,         67
1323, 1513594974,     126711
1324, 1513594975,         42
1325, 1513594976,      55267
1326, 1513594977,        642
1327, 1513594978,          9
1328, 1513594979,      25746
1329, 1513594980,         46
1330, 1513594981,       1119
1331, 1513594982,     449614
1332, 1513594983,      71353
1333, 1513594984,      77156
1334, 1513594985,          5
1335, 1513594986,         38
1336, 1513594987,          4
1337, 1513594988,          4
1338, 1513594989,         11
1339, 1513594990,          4
1340, 1513594991,         40
1341, 1513594992,     253188
1342, 1513594993,         27
1343, 1513594994,          4
1344, 1513594995,       1011
1345, 1513594996,     302389
1346, 1513594997,      89125
1347, 1513594998,          5
1348, 1513594999,          4
1349, 1513595000,          6
1350, 1513595001,       2076
1351, 1513595002,     204339
1352, 1513595003,      81084
1353, 1513595004,         15
1354, 1513595005,          4
1355, 1513595006,          5
1356, 1513595007,     132922
1357, 1513595008,     155549
1358, 1513595009,          2
1359, 1513595010,          6
1360, 1513595011,          5
1361, 1513595012,        137
1362, 1513595013,         32
1363, 1513595014,         22
1364, 1513595015,         10
1365, 1513595016,       3575
1366, 1513595017,     321432
1367, 1513595018,     362769
1368, 1513595019,          6
1369, 1513595020,          4
1370, 1513595021,          5
1371, 1513595022,         38
1372, 1513595023,        758
1373, 1513595024,      24493
1374, 1513595025,      60118
1375, 1513595026,      43050
1376, 1513595027,         40
1377, 0,          0
1378, 1513595029,     271039
1379, 1513595030,          4
1380, 1513595031,          5
1381, 1513595032,          5
1382, 1513595033,      38155
1383, 1513595034,     123383
1384, 1513595035,         15
1385, 1513595036,         18
1386, 1513595037,        897
1387, 1513595038,         86
1388, 1513595039,         20
1389, 1513595040,          9
1390, 1513595041,         14
1391, 1513595042,     407640
1392, 1513595043,     127150
1393, 1513595044,          3
1394, 1513595045,          2
1395, 1513595046,          2
1396, 1513595047,          3
1397, 1513595048,         35
1398, 1513595049,      78011
1399, 1513595050,     109129
1400, 1513595051,          0
1401, 1513595052,          4
1402, 1513595053,       3264
1403, 1513595054,      78107
1404, 1513595055,         10
1405, 1513595056,          8
1406, 1513595057,       1757
1407, 1513595058,       1097
1408, 1513595059,         71
1409, 1513595060,         12
1410, 1513595061,         20
1411, 1513595062,     114371
1412, 1513595063,     412419
1413, 1513595064,      37059
1414, 1513595065,          6
1415, 1513595066,          4
1416, 1513595067,          4
1417, 1513595068,          7
1418, 1513595069,         39
1419, 1513595070,          5
1420, 1513595071,     137147
1421, 1513595072,          9
1422, 1513595073,      26046
1423, 1513595074,       1151
1424, 1513595075,       3514
1425, 1513595076,         21
1426, 1513595077,      10370
1427, 1513595078,      18485
1428, 1513595079,     238562
1429, 1513595080,     364857
1430, 1513595081,         34
1431, 1513595082,          2
1432, 1513595083,          2
1433, 1513595084,          4
1434, 1513595085,         35
1435, 1513595086,       1985
1436, 1513595087,          0
1437, 1513595088,      26271
1438, 1513595089,     218458
1439, 1513595090,         36
1440, 1513595091,       2330
1441, 1513595092,          4
1442, 1513595093,     151285
1443, 1513595094,     339311
1444, 1513595095,         38
1445, 1513595096,          5
1446, 1513595097,          9
1447, 1513595098,          4
1448, 1513595099,          6
1449, 1513595100,       2620
1450, 1513595101,      28212
1451, 1513595102,     135379
1452, 1513595103,        223
1453, 1513595104,          8
1454, 1513595105,      84436
1455, 1513595106,         49
1456, 1513595107,         18
1457, 1513595108,         12
1458, 1513595109,     281043
1459, 1513595110,     291140
1460, 1513595111,      86213
1461, 1513595112,         56
1462, 1513595113,          4
1463, 1513595114,          4
1464, 1513595115,          5
1465, 1513595116,        472
1466, 1513595117,        983
1467, 1513595118,      27447
1468, 1513595119,     191208
1469, 1513595120,          6
1470, 1513595121,         35
1471, 1513595122,       2275
1472, 1513595123,     246015
1473, 1513595124,     244924
1474, 1513595125,          1
1475, 1513595126,          2
1476, 1513595127,         40
1477, 1513595128,          8
1478, 1513595129,          5
1479, 1513595130,        140
1480, 1513595131,     277913
1481, 1513595132,         39
1482, 1513595133,          6
1483, 1513595134,          9
1484, 1513595135,     137667
1485, 1513595136,     136624
1486, 1513595137,     107158
1487, 1513595138,          4
1488, 1513595139,         10
1489, 1513595140,        317
1490, 1513595141,     330326
1491, 1513595142,         40
1492, 1513595143,          4
1493, 1513595144,         22
1494, 1513595145,       1011
1495, 1513595146,     111622
1496, 1513595147,         10
1497, 1513595148,         51
1498, 1513595149,        495
1499, 1513595150,     315058
1500, 1513595151,     298483
1501, 1513595152,      80019
1502, 1513595153,         37
1503, 1513595154,          3
1504, 1513595155,          2
1505, 1513595156,      27753
1506, 1513595157,          0
1507, 1513595158,         35
1508, 1513595159,     108710
1509, 1513595160,          1
1510, 1513595161,          1
1511, 1513595162,     284108
1512, 1513595163,     190872
1513, 1513595164,      27619
1514, 1513595165,          6
1515, 1513595166,        830
1516, 1513595167,      81735
1517, 1513595168,     111469
1518, 1513595169,          6
1519, 1513595170,          4
1520, 1513595171,          5
1521, 1513595172,      80084
1522, 1513595173,     250841
1523, 1513595174,         38
1524, 1513595175,         10
1525, 1513595176,          4
1526, 1513595177,        995
1527, 1513595178,         17
1528, 1513595179,         43
1529, 1513595180,         29
1530, 1513595181,       2559
1531, 1513595182,         95
1532, 1513595183,          6
1533, 1513595184,         40
1534, 1513595185,          4
1535, 1513595186,          6
1536, 1513595187,          5
1537, 1513595188,          3
1538, 1513595189,         87
1539, 1513595190,          1
1540, 1513595191,          1
1541, 1513595192,          0
1542, 1513595193,         51
1543, 1513595194,          0
1544, 1513595195,         35
1545, 1513595196,         51
1546, 1513595197,          0
1547, 1513595198,          0
1548, 1513595199,          1
1549, 1513595200,         36
1550, 1513595201,          1
1551, 1513595202,          0
1552, 1513595203,          1
1553, 1513595204,         52
1554, 1513595205,         35
1555, 1513595206,          0
1556, 1513595207,          0
1557, 1513595208,         51
1558, 1513595209,          1
1559, 1513595210,         35
1560, 1513595211,          0
1561, 1513595212,         51
1562, 1513595213,          1
1563, 1513595214,          0
1564, 1513595215,          1
1565, 1513595216,         35
1566, 1513595217,          0
1567, 1513595218,          0
1568, 1513595219,          1
1569, 1513595220,          1
1570, 1513595221,         35
1571, 1513595222,          0
1572, 1513595223,          1
1573, 1513595224,          1
1574, 1513595225,          0
1575, 1513595226,         35
1576, 1513595227,          0
1577, 1513595228,          1
1578, 1513595229,          1
1579, 1513595230,          1
1580, 1513595231,         35
1581, 1513595232,          1
1582, 1513595233,         12
1583, 1513595234,         10
1584, 1513595235,          9
1585, 1513595236,         42
1586, 1513595237,          9
1587, 1513595238,         10
1588, 1513595239,         18
1589, 1513595240,         13
1590, 1513595241,         14
